Date,TBA Options | Front | 4.0 | ATM | Put | Premium,TBA Options | Front | 4.0 | ATM | Put | Price bpvol,TBA Options | Front | 4.0 | ATM | Put | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Put | Strike,TBA Options | Front | 4.0 | ATM | Put | TBA price,TBA Options | Front | 4.0 | ATM | Put | Price delta,TBA Options | Front | 4.0 | ATM | Put | Yield delta,TBA Options | Front | 4.0 | ATM | Put | Vega,TBA Options | Front | 4.0 | ATM | Put | Libor OAS,TBA Options | Front | 4.0 | ATM | Put | Model duration,TBA Options | Front | 4.0 | ATM | Put | Trader duration,TBA Options | Front | 4.0 | ATM | Put | Empirical duration,TBA Options | Front | 4.0 | ATM | Put | Expiry,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 5Y,TBA Options | Front | 4.0 | ATM | Call | Premium,TBA Options | Front | 4.0 | ATM | Call | Price bpvol,TBA Options | Front | 4.0 | ATM | Call | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Call | Strike,TBA Options | Front | 4.0 | ATM | Call | TBA price,TBA Options | Front | 4.0 | ATM | Call | Price delta,TBA Options | Front | 4.0 | ATM | Call | Yield delta,TBA Options | Front | 4.0 | ATM | Call | Vega,TBA Options | Front | 4.0 | ATM | Call | Libor OAS,TBA Options | Front | 4.0 | ATM | Call | Model duration,TBA Options | Front | 4.0 | ATM | Call | Trader duration,TBA Options | Front | 4.0 | ATM | Call | Empirical duration,TBA Options | Front | 4.0 | ATM | Call | Expiry,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 5Y
1-Apr-25,0.36945,7.83841,7.40693,93.65625,93.65625,-0.50795,-317.76776,0.31983,N/A,N/A,5.66569,5.64523,20250407,48.30259,37.68618,28.97509,0.36945,7.83841,7.40693,93.65625,93.65625,0.49133,307.37227,0.31983,N/A,N/A,5.66569,5.64523,20250407,48.30259,37.68618,28.97509
2-Apr-25,0.29507,7.24742,6.79308,93.40625,93.40625,-0.50653,-318.61266,0.27888,N/A,N/A,5.70733,5.64208,20250407,38.27776,29.89977,23.00646,0.29507,7.24742,6.79308,93.40625,93.40625,0.49287,310.01859,0.27888,N/A,N/A,5.70733,5.64208,20250407,38.27776,29.89977,23.00646
3-Apr-25,0.3169,9.45178,9.11464,94.19531,94.19531,-0.50661,-312.35175,0.22203,N/A,N/A,5.58417,5.53849,20250407,42.33215,34.06265,26.70131,0.3169,9.45178,9.11464,94.19531,94.19531,0.49291,303.90023,0.22203,N/A,N/A,5.58417,5.53849,20250407,42.33215,34.06265,26.70131
4-Apr-25,0.19244,8.09941,7.919,94.39062,94.39062,-0.50465,-307.51147,0.15631,N/A,N/A,5.58417,5.41877,20250407,26.11912,20.40819,15.69644,0.19244,8.09941,7.919,94.39062,94.39062,0.495,301.63157,0.15631,N/A,N/A,5.58417,5.41877,20250407,26.11912,20.40819,15.69644
7-Apr-25,0.92446,8.8464,8.47437,93.12109,93.12109,-0.51458,-315.7347,0.68813,N/A,N/A,5.84244,5.67439,20250506,123.97601,97.64633,75.44315,0.92446,8.8464,8.47437,93.12109,93.12109,0.48196,295.72321,0.68813,N/A,N/A,5.84244,5.67439,20250506,123.97601,97.64633,75.44315
8-Apr-25,0.92841,9.19542,8.66974,92.29688,92.29688,-0.51402,-317.61389,0.67603,N/A,N/A,6.06588,5.95302,20250506,123.42883,96.92343,74.72739,0.92841,9.19542,8.66974,92.29688,92.29688,0.48262,298.2102,0.67603,N/A,N/A,6.06588,5.95302,20250506,123.42883,96.92343,74.72739
9-Apr-25,0.85944,8.79453,8.06715,91.77344,91.77344,-0.51194,-323.2868,0.67565,N/A,N/A,6.21496,5.61692,20250506,110.64069,83.07812,62.11556,0.85944,8.79453,8.06715,91.77344,91.77344,0.48481,306.15694,0.67565,N/A,N/A,6.21496,5.61692,20250506,110.64069,83.07812,62.11556
10-Apr-25,0.86994,9.1854,8.44088,91.50781,91.50781,-0.51245,-322.09317,0.65312,N/A,N/A,6.3148,5.61689,20250506,112.92506,85.89002,64.79308,0.86994,9.1854,8.44088,91.50781,91.50781,0.48443,304.4851,0.65312,N/A,N/A,6.3148,5.61689,20250506,112.92506,85.89002,64.79308
11-Apr-25,0.91588,10.02434,9.07231,90.98438,90.98438,-0.51189,-324.82057,0.63981,N/A,N/A,6.36813,5.53334,20250506,117.08585,88.33771,66.26563,0.91588,10.02434,9.07231,90.98438,90.98438,0.48511,307.8259,0.63981,N/A,N/A,6.36813,5.53334,20250506,117.08585,88.33771,66.26563
14-Apr-25,0.80185,8.94784,8.26473,92.13281,92.13281,-0.51227,-322.52602,0.61599,N/A,N/A,6.22286,5.95192,20250506,103.93817,79.80259,60.5934,0.80185,8.94784,8.26473,92.13281,92.13281,0.48508,305.41056,0.61599,N/A,N/A,6.22286,5.95192,20250506,103.93817,79.80259,60.5934
15-Apr-25,0.69064,7.97031,7.37352,92.20312,92.20312,-0.51182,-321.97633,0.59601,N/A,N/A,6.16228,5.90689,20250506,89.72411,69.58012,53.20298,0.69064,7.97031,7.37352,92.20312,92.20312,0.48566,305.51959,0.59601,N/A,N/A,6.16228,5.90689,20250506,89.72411,69.58012,53.20298
16-Apr-25,0.64138,7.66664,7.14043,92.36719,92.36719,-0.51199,-320.49484,0.57195,N/A,N/A,6.13328,5.88795,20250506,83.96873,65.59799,50.40414,0.64138,7.66664,7.14043,92.36719,92.36719,0.48561,303.98455,0.57195,N/A,N/A,6.13328,5.88795,20250506,83.96873,65.59799,50.40414
17-Apr-25,0.62477,7.80834,7.20189,91.9375,91.9375,-0.51161,-321.88917,0.5527,N/A,N/A,6.21364,5.87684,20250506,81.24355,63.67512,49.02109,0.62477,7.80834,7.20189,91.9375,91.9375,0.48611,305.84417,0.5527,N/A,N/A,6.21364,5.87684,20250506,81.24355,63.67512,49.02109
21-Apr-25,0.62998,8.28512,7.55327,91.21094,91.21094,-0.51155,-323.04528,0.5318,N/A,N/A,6.41391,5.9531,20250506,81.57353,63.71263,48.93654,0.62998,8.28512,7.55327,91.21094,91.21094,0.48664,307.31539,0.5318,N/A,N/A,6.41391,5.9531,20250506,81.57353,63.71263,48.93654
22-Apr-25,0.56246,7.73808,7.06699,91.4375,91.4375,-0.51111,-322.99667,0.50835,N/A,N/A,6.32768,5.97977,20250506,72.71208,56.83262,43.68697,0.56246,7.73808,7.06699,91.4375,91.4375,0.48721,307.89441,0.50835,N/A,N/A,6.32768,5.97977,20250506,72.71208,56.83262,43.68697
23-Apr-25,0.52291,7.57762,6.906,91.49219,91.49219,-0.51055,-323.51016,0.48415,N/A,N/A,6.24788,5.96622,20250506,67.28109,52.48392,40.29067,0.52291,7.57762,6.906,91.49219,91.49219,0.4879,309.15812,0.48415,N/A,N/A,6.24788,5.96622,20250506,67.28109,52.48392,40.29067
24-Apr-25,0.49632,7.57143,6.99525,92.17188,92.17188,-0.51039,-321.39419,0.45356,N/A,N/A,6.13707,6.07944,20250506,64.48206,50.58777,38.97169,0.49632,7.57143,6.99525,92.17188,92.17188,0.48817,307.40281,0.45356,N/A,N/A,6.13707,6.07944,20250506,64.48206,50.58777,38.97169
25-Apr-25,0.45857,7.45103,6.93482,92.5,92.5,-0.50993,-319.88709,0.42336,N/A,N/A,6.06444,6.10959,20250506,59.91721,47.23744,36.5088,0.45857,7.45103,6.93482,92.5,92.5,0.48874,306.59728,0.42336,N/A,N/A,6.06444,6.10959,20250506,59.91721,47.23744,36.5088
28-Apr-25,0.42234,7.38401,6.93538,92.82031,92.82031,-0.50958,-317.86573,0.39017,N/A,N/A,6.04383,6.11237,20250506,55.6649,43.98287,34.03837,0.42234,7.38401,6.93538,92.82031,92.82031,0.48945,305.30803,0.39017,N/A,N/A,6.04383,6.11237,20250506,55.6649,43.98287,34.03837
29-Apr-25,0.39573,7.55794,7.08362,93.07031,93.07031,-0.50223,-314.79182,0.35895,N/A,N/A,5.99908,6.15957,20250506,51.97005,41.14796,31.89166,0.39573,7.55794,7.08362,93.07031,93.07031,0.49693,311.46989,0.35895,N/A,N/A,5.99908,6.15957,20250506,51.97005,41.14796,31.89166
30-Apr-25,0.35028,7.48484,7.01064,92.99219,92.99219,-0.50209,-314.64433,0.3211,N/A,N/A,6.04355,6.16115,20250506,46.05308,36.4251,28.20641,0.35028,7.48484,7.01064,92.99219,92.99219,0.49718,311.56593,0.3211,N/A,N/A,6.04355,6.16115,20250506,46.05308,36.4251,28.20641
1-May-25,0.33977,8.40707,7.80158,92.71875,92.71875,-0.50196,-316.56722,0.27933,N/A,N/A,6.06728,6.12329,20250506,44.2479,35.07149,27.19416,0.33977,8.40707,7.80158,92.71875,92.71875,0.49743,313.70964,0.27933,N/A,N/A,6.06728,6.12329,20250506,44.2479,35.07149,27.19416
2-May-25,0.23716,7.22825,6.60949,92.17969,92.17969,-0.50118,-318.90348,0.23067,N/A,N/A,6.09103,6.08715,20250506,30.46278,23.6292,18.06313,0.23716,7.22825,6.60949,92.17969,92.17969,0.49834,317.09289,0.23067,N/A,N/A,6.09103,6.08715,20250506,30.46278,23.6292,18.06313
5-May-25,0.15847,6.84136,6.22951,92,92,-0.50091,-319.44836,0.16374,N/A,N/A,6.13315,6.21457,20250506,20.29584,15.62184,11.87977,0.15847,6.84136,6.22951,92,92,0.49897,318.20895,0.16374,N/A,N/A,6.13315,6.21457,20250506,20.29584,15.62184,11.87977
6-May-25,0.75297,7.09542,6.54838,92.29688,92.29688,-0.50159,-316.62619,0.73482,N/A,N/A,6.35096,6.66326,20250605,97.55704,75.64703,57.91278,0.75297,7.09542,6.54838,92.29688,92.29688,0.49481,312.34356,0.73482,N/A,N/A,6.35096,6.66326,20250605,97.55704,75.64703,57.91278
7-May-25,0.70692,6.79868,6.31467,92.65625,92.65625,-0.50161,-315.84514,0.71585,N/A,N/A,6.2581,6.71676,20250605,91.93583,70.97844,54.17837,0.70692,6.79868,6.31467,92.65625,92.65625,0.49491,311.63196,0.71585,N/A,N/A,6.2581,6.71676,20250605,91.93583,70.97844,54.17837
8-May-25,0.69706,6.9221,6.31662,92.05469,92.05469,-0.50093,-318.96493,0.70637,N/A,N/A,6.24882,6.51974,20250605,89.1249,68.94009,52.70382,0.69706,6.9221,6.31662,92.05469,92.05469,0.49571,315.63878,0.70637,N/A,N/A,6.24882,6.51974,20250605,89.1249,68.94009,52.70382
9-May-25,0.68712,7.00545,6.395,92.10938,92.10938,-0.50094,-319.04199,0.68787,N/A,N/A,6.2567,7.12102,20250605,87.84776,67.95642,51.95288,0.68712,7.00545,6.395,92.10938,92.10938,0.49582,315.78316,0.68787,N/A,N/A,6.2567,7.12102,20250605,87.84776,67.95642,51.95288
12-May-25,0.65843,6.94392,6.25,91.59375,91.59375,-0.50051,-321.48603,0.675,N/A,N/A,6.28111,7.0888,20250605,83.01889,63.77914,48.53758,0.65843,6.94392,6.25,91.59375,91.59375,0.49662,318.98934,0.675,N/A,N/A,6.28111,7.0888,20250605,83.01889,63.77914,48.53758
13-May-25,0.62377,6.80149,6.08198,91.30469,91.30469,-0.50027,-322.42092,0.65758,N/A,N/A,6.34141,7.32561,20250605,78.2754,60.01459,45.60872,0.62377,6.80149,6.08198,91.30469,91.30469,0.49697,320.2909,0.65758,N/A,N/A,6.34141,7.32561,20250605,78.2754,60.01459,45.60872
14-May-25,0.62715,7.08235,6.30249,91.03906,91.03906,-0.50023,-323.01689,0.63813,N/A,N/A,6.37873,6.87021,20250605,78.41759,59.66885,45.10826,0.62715,7.08235,6.30249,91.03906,91.03906,0.49714,321.01896,0.63813,N/A,N/A,6.37873,6.87021,20250605,78.41759,59.66885,45.10826
15-May-25,0.59486,6.917,6.21828,91.50781,91.50781,-0.50051,-321.57542,0.61359,N/A,N/A,6.31938,7.00526,20250605,75.0546,57.00377,43.02683,0.59486,6.917,6.21828,91.50781,91.50781,0.49697,319.30262,0.61359,N/A,N/A,6.31938,7.00526,20250605,75.0546,57.00377,43.02683
16-May-25,0.58552,7.05313,6.35688,91.65625,91.65625,-0.5006,-321.32889,0.59079,N/A,N/A,6.27442,7.15123,20250605,73.97857,56.41137,42.7008,0.58552,7.05313,6.35688,91.65625,91.65625,0.49701,319.02811,0.59079,N/A,N/A,6.27442,7.15123,20250605,73.97857,56.41137,42.7008
19-May-25,0.56626,7.11828,6.3878,91.38281,91.38281,-0.50066,-321.80583,0.56871,N/A,N/A,6.34126,7.09192,20250605,71.4234,54.19449,40.87947,0.56626,7.11828,6.3878,91.38281,91.38281,0.4973,319.64954,0.56871,N/A,N/A,6.34126,7.09192,20250605,71.4234,54.19449,40.87947
20-May-25,0.52908,6.95236,6.23079,91.29688,91.29688,-0.50061,-321.88721,0.54497,N/A,N/A,6.36268,6.81498,20250605,66.74583,50.53552,38.05878,0.52908,6.95236,6.23079,91.29688,91.29688,0.49748,319.87668,0.54497,N/A,N/A,6.36268,6.81498,20250605,66.74583,50.53552,38.05878
21-May-25,0.53025,7.37388,6.50424,90.46875,90.46875,-0.50037,-323.93238,0.52327,N/A,N/A,6.52567,6.90246,20250605,66.16861,49.36913,36.78244,0.53025,7.37388,6.50424,90.46875,90.46875,0.49783,322.28774,0.52327,N/A,N/A,6.52567,6.90246,20250605,66.16861,49.36913,36.78244
22-May-25,0.48801,7.14402,6.32093,90.57812,90.57812,-0.49138,-317.51303,0.49725,N/A,N/A,6.48782,6.74605,20250605,61.03398,45.2614,33.56823,0.48801,7.14402,6.32093,90.57812,90.57812,0.50695,327.57609,0.49725,N/A,N/A,6.48782,6.74605,20250605,61.03398,45.2614,33.56823
23-May-25,0.486,7.52971,6.69706,90.76562,90.76562,-0.49215,-317.0122,0.46727,N/A,N/A,6.48337,6.48016,20250605,61.097,46.2416,34.80779,0.486,7.52971,6.69706,90.76562,90.76562,0.50629,326.12297,0.46727,N/A,N/A,6.48337,6.48016,20250605,61.097,46.2416,34.80779
27-May-25,0.40533,6.67116,5.99944,91.29688,91.29688,-0.49304,-315.93286,0.43498,N/A,N/A,6.36057,6.4849,20250605,51.40602,38.77308,29.11833,0.40533,6.67116,5.99944,91.29688,91.29688,0.50588,324.15587,0.43498,N/A,N/A,6.36057,6.4849,20250605,51.40602,38.77308,29.11833
28-May-25,0.36479,6.49645,5.8085,91.125,91.125,-0.49357,-317.51603,0.40409,N/A,N/A,6.37005,6.41251,20250605,45.99262,34.62795,25.97204,0.36479,6.49645,5.8085,91.125,91.125,0.50546,325.16476,0.40409,N/A,N/A,6.37005,6.41251,20250605,45.99262,34.62795,25.97204
29-May-25,0.31944,6.20817,5.59032,91.46094,91.46094,-0.4944,-316.95874,0.36798,N/A,N/A,6.37335,6.42305,20250605,40.52391,30.50362,22.8721,0.31944,6.20817,5.59032,91.46094,91.46094,0.50476,323.60148,0.36798,N/A,N/A,6.37335,6.42305,20250605,40.52391,30.50362,22.8721
30-May-25,0.3086,6.69497,6.03858,91.59375,91.59375,-0.49528,-317.46605,0.32901,N/A,N/A,6.36758,6.45168,20250605,39.18078,29.829,22.54576,0.3086,6.69497,6.03858,91.59375,91.59375,0.50399,323.04929,0.32901,N/A,N/A,6.36758,6.45168,20250605,39.18078,29.829,22.54576
2-Jun-25,0.27212,6.83652,6.12318,91.29688,91.29688,-0.49613,-319.21014,0.286,N/A,N/A,6.41722,6.51484,20250605,34.3541,26.33807,20.00631,0.27212,6.83652,6.12318,91.29688,91.29688,0.50351,323.95332,0.286,N/A,N/A,6.41722,6.51484,20250605,34.3541,26.33807,20.00631
3-Jun-25,0.21581,6.63819,5.9432,91.3125,91.3125,-0.49699,-319.94174,0.23358,N/A,N/A,6.39928,6.58806,20250605,27.22292,20.82224,15.79237,0.21581,6.63819,5.9432,91.3125,91.3125,0.50277,323.66303,0.23358,N/A,N/A,6.39928,6.58806,20250605,27.22292,20.82224,15.79237
4-Jun-25,0.14467,6.2512,5.66665,91.91406,91.91406,-0.4981,-318.78863,0.16437,N/A,N/A,6.29435,6.56502,20250605,18.4313,13.97258,10.52864,0.14467,6.2512,5.66665,91.91406,91.91406,0.50178,321.13786,0.16437,N/A,N/A,6.29435,6.56502,20250605,18.4313,13.97258,10.52864
5-Jun-25,0.72257,7.02535,6.36863,91.68359,91.68359,-0.49063,-313.20756,0.72963,N/A,N/A,6.30551,6.53276,20250707,91.81203,70.57662,53.67655,0.72257,7.02535,6.36863,91.68359,91.68359,0.50555,322.73308,0.72963,N/A,N/A,6.30551,6.53276,20250707,91.81203,70.57662,53.67655
6-Jun-25,0.67821,6.81626,6.07457,90.98828,90.98828,-0.48997,-315.75125,0.71856,N/A,N/A,6.28799,6.37417,20250707,84.9034,64.35703,48.47436,0.67821,6.81626,6.07457,90.98828,90.98828,0.50634,326.30101,0.71856,N/A,N/A,6.28799,6.37417,20250707,84.9034,64.35703,48.47436
9-Jun-25,0.6545,6.73959,6.0295,91.20703,91.20703,-0.49018,-315.42835,0.69867,N/A,N/A,6.26446,6.44481,20250707,82.18312,62.24749,46.85734,0.6545,6.73959,6.0295,91.20703,91.20703,0.50648,325.91511,0.69867,N/A,N/A,6.26446,6.44481,20250707,82.18312,62.24749,46.85734
10-Jun-25,0.61186,6.471,5.80055,91.36719,91.36719,-0.49014,-315.33726,0.67901,N/A,N/A,6.23141,6.46279,20250707,76.87923,57.95083,43.47227,0.61186,6.471,5.80055,91.36719,91.36719,0.50664,325.95326,0.67901,N/A,N/A,6.23141,6.46279,20250707,76.87923,57.95083,43.47227
11-Jun-25,0.57759,6.26042,5.66587,91.88281,91.88281,-0.49034,-314.22065,0.65628,N/A,N/A,6.16319,6.60706,20250707,73.09153,55.15334,41.39972,0.57759,6.26042,5.66587,91.88281,91.88281,0.50655,324.60965,0.65628,N/A,N/A,6.16319,6.60706,20250707,73.09153,55.15334,41.39972
12-Jun-25,0.59753,6.66159,6.08457,92.25,92.25,-0.49075,-312.8535,0.63212,N/A,N/A,6.09466,6.59469,20250707,76.19623,58.08246,43.91259,0.59753,6.66159,6.08457,92.25,92.25,0.50626,322.74033,0.63212,N/A,N/A,6.09466,6.59469,20250707,76.19623,58.08246,43.91259
13-Jun-25,0.62161,7.21211,6.52446,91.74219,91.74219,-0.49066,-314.07142,0.61325,N/A,N/A,6.16997,6.61717,20250707,78.74202,59.83808,45.14537,0.62161,7.21211,6.52446,91.74219,91.74219,0.50648,324.19782,0.61325,N/A,N/A,6.16997,6.61717,20250707,78.74202,59.83808,45.14537
16-Jun-25,0.56542,6.81588,6.1369,91.60156,91.60156,-0.49052,-314.98895,0.59326,N/A,N/A,6.19704,6.60566,20250707,71.33546,54.3033,41.01709,0.56542,6.81588,6.1369,91.60156,91.60156,0.50697,325.55161,0.59326,N/A,N/A,6.19704,6.60566,20250707,71.33546,54.3033,41.01709
17-Jun-25,0.54806,6.85974,6.21809,91.8125,91.8125,-0.49205,-314.57697,0.56729,N/A,N/A,6.12919,6.43047,20250707,69.63389,52.93629,39.94861,0.54806,6.85974,6.21809,91.8125,91.8125,0.50556,323.20986,0.56729,N/A,N/A,6.12919,6.43047,20250707,69.63389,52.93629,39.94861
18-Jun-25,0.49694,6.49509,5.88716,91.82031,91.82031,-0.4921,-314.65323,0.54332,N/A,N/A,6.13269,6.39871,20250707,63.15881,47.87682,36.05466,0.49694,6.49509,5.88716,91.82031,91.82031,0.50563,323.30699,0.54332,N/A,N/A,6.13269,6.39871,20250707,63.15881,47.87682,36.05466
20-Jun-25,0.47146,6.4558,5.86893,91.89844,91.89844,-0.49247,-314.22742,0.51718,N/A,N/A,6.12045,6.37752,20250707,60.14772,45.74171,34.52465,0.47146,6.4558,5.86893,91.89844,91.89844,0.50549,322.53575,0.51718,N/A,N/A,6.12045,6.37752,20250707,60.14772,45.74171,34.52465
23-Jun-25,0.45197,6.49987,5.95894,92.20312,92.20312,-0.50117,-318.14576,0.48707,N/A,N/A,6.09156,6.13297,20250707,58.22843,44.98442,34.32285,0.45197,6.49987,5.95894,92.20312,92.20312,0.49716,315.60037,0.48707,N/A,N/A,6.09156,6.13297,20250707,58.22843,44.98442,34.32285
24-Jun-25,0.40817,6.20632,5.72646,92.48438,92.48438,-0.50126,-317.13242,0.45785,N/A,N/A,6.02857,6.25315,20250707,52.85694,40.79144,31.10537,0.40817,6.20632,5.72646,92.48438,92.48438,0.49719,314.55609,0.45785,N/A,N/A,6.02857,6.25315,20250707,52.85694,40.79144,31.10537
25-Jun-25,0.37416,6.07456,5.60637,92.58594,92.58594,-0.50119,-317.35388,0.42879,N/A,N/A,6.01063,6.28211,20250707,48.42157,37.33712,28.44847,0.37416,6.07456,5.60637,92.58594,92.58594,0.49737,314.9349,0.42879,N/A,N/A,6.01063,6.28211,20250707,48.42157,37.33712,28.44847
26-Jun-25,0.36008,6.29037,5.85292,92.92969,92.92969,-0.50143,-316.10565,0.39538,N/A,N/A,5.96446,6.29175,20250707,46.9267,36.37458,27.80801,0.36008,6.29037,5.85292,92.92969,92.92969,0.49725,313.46733,0.39538,N/A,N/A,5.96446,6.29175,20250707,46.9267,36.37458,27.80801
27-Jun-25,0.33322,6.38827,5.90965,92.75,92.75,-0.50128,-317.23123,0.36253,N/A,N/A,5.99555,6.39473,20250707,43.19238,33.50842,25.6353,0.33322,6.38827,5.90965,92.75,92.75,0.49752,314.8546,0.36253,N/A,N/A,5.99555,6.39473,20250707,43.19238,33.50842,25.6353
30-Jun-25,0.30011,6.41077,5.97654,93.03125,93.03125,-0.50152,-315.8905,0.32293,N/A,N/A,5.91921,6.33213,20250707,39.16404,30.44846,23.32865,0.30011,6.41077,5.97654,93.03125,93.03125,0.49764,313.45086,0.32293,N/A,N/A,5.91921,6.33213,20250707,39.16404,30.44846,23.32865
1-Jul-25,0.25714,6.34891,5.89137,92.92969,92.92969,-0.50129,-316.87399,0.28065,N/A,N/A,5.90716,6.31104,20250707,33.37402,25.96399,19.90694,0.25714,6.34891,5.89137,92.92969,92.92969,0.49799,314.79186,0.28065,N/A,N/A,5.90716,6.31104,20250707,33.37402,25.96399,19.90694
2-Jul-25,0.19177,5.81146,5.36053,92.71875,92.71875,-0.5009,-317.80721,0.23023,N/A,N/A,5.95695,6.22382,20250707,24.76615,19.02683,14.46128,0.19177,5.81146,5.36053,92.71875,92.71875,0.49849,316.27765,0.23023,N/A,N/A,5.95695,6.22382,20250707,24.76615,19.02683,14.46128
3-Jul-25,0.13054,5.61052,5.13477,92.44531,92.44531,-0.50056,-319.14301,0.16366,N/A,N/A,5.95247,6.20135,20250707,16.72846,12.80764,9.71152,0.13054,5.61052,5.13477,92.44531,92.44531,0.49896,318.12399,0.16366,N/A,N/A,5.95247,6.20135,20250707,16.72846,12.80764,9.71152
7-Jul-25,0.65413,6.03637,5.50625,92.08203,92.08203,-0.50061,-318.97669,0.76082,N/A,N/A,6.04047,6.23997,20250806,83.6865,64.74612,49.41644,0.65413,6.03637,5.50625,92.08203,92.08203,0.49579,315.90257,0.76082,N/A,N/A,6.04047,6.23997,20250806,83.6865,64.74612,49.41644
8-Jul-25,0.62485,5.90519,5.37455,92.01953,92.01953,-0.50047,-319.38299,0.74491,N/A,N/A,6.06013,6.17881,20250806,79.75941,60.7485,45.8655,0.62485,5.90519,5.37455,92.01953,92.01953,0.49604,316.55817,0.74491,N/A,N/A,6.06013,6.17881,20250806,79.75941,60.7485,45.8655
9-Jul-25,0.59332,5.71181,5.25942,92.55469,92.55469,-0.50074,-317.69615,0.72284,N/A,N/A,5.95421,6.26301,20250806,76.42637,58.13897,43.85729,0.59332,5.71181,5.25942,92.55469,92.55469,0.49589,314.61763,0.72284,N/A,N/A,5.95421,6.26301,20250806,76.42637,58.13897,43.85729
10-Jul-25,0.57289,5.65764,5.20369,92.55469,92.55469,-0.50068,-318.01159,0.70584,N/A,N/A,5.95976,6.2439,20250806,73.68204,56.1552,42.41562,0.57289,5.65764,5.20369,92.55469,92.55469,0.49608,315.09205,0.70584,N/A,N/A,5.95976,6.2439,20250806,73.68204,56.1552,42.41562
11-Jul-25,0.59456,6.06257,5.51481,92.08594,92.08594,-0.5005,-319.80385,0.69123,N/A,N/A,6.04938,6.24918,20250806,75.77591,57.68783,43.53966,0.59456,6.06257,5.51481,92.08594,92.08594,0.49638,317.17442,0.69123,N/A,N/A,6.04938,6.24918,20250806,75.77591,57.68783,43.53966
14-Jul-25,0.57363,6.02068,5.46977,92.02344,92.02344,-0.50057,-320.03755,0.67265,N/A,N/A,6.07845,6.07213,20250806,73.07384,55.54753,41.87658,0.57363,6.02068,5.46977,92.02344,92.02344,0.49667,317.54467,0.67265,N/A,N/A,6.07845,6.07213,20250806,73.07384,55.54753,41.87658
15-Jul-25,0.56187,6.10282,5.49466,91.64844,91.64844,-0.50034,-321.46971,0.65611,N/A,N/A,6.13362,6.06977,20250806,71.0049,53.26983,39.7864,0.56187,6.10282,5.49466,91.64844,91.64844,0.49702,319.33618,0.65611,N/A,N/A,6.13362,6.06977,20250806,71.0049,53.26983,39.7864
16-Jul-25,0.55672,6.23018,5.6373,91.85938,91.85938,-0.50052,-320.7291,0.63361,N/A,N/A,6.1348,5.88483,20250806,70.71369,53.04625,39.60975,0.55672,6.23018,5.6373,91.85938,91.85938,0.49695,318.44257,0.63361,N/A,N/A,6.1348,5.88483,20250806,70.71369,53.04625,39.60975
17-Jul-25,0.5216,6.04231,5.4571,91.84375,91.84375,-0.50038,-321.18479,0.61351,N/A,N/A,6.13984,5.8892,20250806,66.06942,49.56327,37.00987,0.5216,6.04231,5.4571,91.84375,91.84375,0.49721,319.14853,0.61351,N/A,N/A,6.13984,5.8892,20250806,66.06942,49.56327,37.00987
18-Jul-25,0.49623,5.95101,5.39907,92.05469,92.05469,-0.5005,-320.543,0.58998,N/A,N/A,6.10516,6.20678,20250806,63.11243,47.64261,35.73538,0.49623,5.95101,5.39907,92.05469,92.05469,0.49721,318.43613,0.58998,N/A,N/A,6.10516,6.20678,20250806,63.11243,47.64261,35.73538
21-Jul-25,0.47181,5.86563,5.36434,92.39062,92.39062,-0.5008,-319.34044,0.56463,N/A,N/A,6.03012,6.105,20250806,60.42042,45.92489,34.61614,0.47181,5.86563,5.36434,92.39062,92.39062,0.49727,317.09092,0.56463,N/A,N/A,6.03012,6.105,20250806,60.42042,45.92489,34.61614
22-Jul-25,0.45934,5.95221,5.46591,92.57031,92.57031,-0.50093,-318.73298,0.53961,N/A,N/A,5.98393,6.09746,20250806,59.02909,45.26034,34.32745,0.45934,5.95221,5.46591,92.57031,92.57031,0.49726,316.40021,0.53961,N/A,N/A,5.98393,6.09746,20250806,59.02909,45.26034,34.32745
23-Jul-25,0.44368,6.04966,5.50956,92.25781,92.25781,-0.50076,-320.18988,0.51729,N/A,N/A,6.03225,6.17478,20250806,56.58624,43.41148,32.93825,0.44368,6.04966,5.50956,92.25781,92.25781,0.49755,318.14021,0.51729,N/A,N/A,6.03225,6.17478,20250806,56.58624,43.41148,32.93825
24-Jul-25,0.41114,5.92249,5.37108,92.03906,92.03906,-0.50069,-320.73524,0.49189,N/A,N/A,6.05982,6.14639,20250806,52.26728,40.10631,30.435,0.41114,5.92249,5.37108,92.03906,92.03906,0.49774,318.84497,0.49189,N/A,N/A,6.05982,6.14639,20250806,52.26728,40.10631,30.435
25-Jul-25,0.38832,5.9244,5.38668,92.16406,92.16406,-0.50078,-320.40019,0.46297,N/A,N/A,6.02428,6.11786,20250806,49.46798,38.13411,29.03278,0.38832,5.9244,5.38668,92.16406,92.16406,0.49777,318.4775,0.46297,N/A,N/A,6.02428,6.11786,20250806,49.46798,38.13411,29.03278
